dataset,categoria,split,etiqueta,tipo_defecto,archivo,mascara,origen
visa,pcb3,train,normal,,train/good/0311.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0311.JPG
visa,pcb3,train,normal,,train/good/0682.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0682.JPG
visa,pcb3,train,normal,,train/good/0109.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0109.JPG
visa,pcb3,train,normal,,train/good/0148.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0148.JPG
visa,pcb3,train,normal,,train/good/0099.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0099.JPG
visa,pcb3,train,normal,,train/good/0476.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0476.JPG
visa,pcb3,train,normal,,train/good/0666.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0666.JPG
visa,pcb3,train,normal,,train/good/0134.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0134.JPG
visa,pcb3,train,normal,,train/good/0546.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0546.JPG
visa,pcb3,train,normal,,train/good/0050.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0050.JPG
visa,pcb3,train,normal,,train/good/0135.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0135.JPG
visa,pcb3,train,normal,,train/good/0869.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0869.JPG
visa,pcb3,train,normal,,train/good/0158.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0158.JPG
visa,pcb3,train,normal,,train/good/0881.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0881.JPG
visa,pcb3,train,normal,,train/good/0396.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0396.JPG
visa,pcb3,train,normal,,train/good/0266.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0266.JPG
visa,pcb3,train,normal,,train/good/0515.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0515.JPG
visa,pcb3,train,normal,,train/good/0323.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0323.JPG
visa,pcb3,train,normal,,train/good/0378.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0378.JPG
visa,pcb3,train,normal,,train/good/0239.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0239.JPG
visa,pcb3,train,normal,,train/good/0710.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0710.JPG
visa,pcb3,train,normal,,train/good/0429.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0429.JPG
visa,pcb3,train,normal,,train/good/0440.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0440.JPG
visa,pcb3,train,normal,,train/good/0380.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0380.JPG
visa,pcb3,train,normal,,train/good/0594.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0594.JPG
visa,pcb3,train,normal,,train/good/0945.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0945.JPG
visa,pcb3,train,normal,,train/good/0262.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0262.JPG
visa,pcb3,train,normal,,train/good/0742.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0742.JPG
visa,pcb3,train,normal,,train/good/0994.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0994.JPG
visa,pcb3,train,normal,,train/good/0820.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0820.JPG
visa,pcb3,train,normal,,train/good/0425.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0425.JPG
visa,pcb3,train,normal,,train/good/0336.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0336.JPG
visa,pcb3,train,normal,,train/good/0715.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0715.JPG
visa,pcb3,train,normal,,train/good/0832.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0832.JPG
visa,pcb3,train,normal,,train/good/0859.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0859.JPG
visa,pcb3,train,normal,,train/good/0447.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0447.JPG
visa,pcb3,train,normal,,train/good/0827.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0827.JPG
visa,pcb3,train,normal,,train/good/0503.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0503.JPG
visa,pcb3,train,normal,,train/good/0179.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0179.JPG
visa,pcb3,train,normal,,train/good/0752.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0752.JPG
visa,pcb3,train,normal,,train/good/0226.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0226.JPG
visa,pcb3,train,normal,,train/good/0371.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0371.JPG
visa,pcb3,train,normal,,train/good/0000.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0000.JPG
visa,pcb3,train,normal,,train/good/0595.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0595.JPG
visa,pcb3,train,normal,,train/good/0422.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0422.JPG
visa,pcb3,train,normal,,train/good/0294.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0294.JPG
visa,pcb3,train,normal,,train/good/0257.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0257.JPG
visa,pcb3,train,normal,,train/good/0223.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0223.JPG
visa,pcb3,train,normal,,train/good/0299.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0299.JPG
visa,pcb3,train,normal,,train/good/0539.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0539.JPG
visa,pcb3,train,normal,,train/good/0856.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0856.JPG
visa,pcb3,train,normal,,train/good/0698.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0698.JPG
visa,pcb3,train,normal,,train/good/0069.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0069.JPG
visa,pcb3,train,normal,,train/good/0570.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0570.JPG
visa,pcb3,train,normal,,train/good/0295.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0295.JPG
visa,pcb3,train,normal,,train/good/0006.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0006.JPG
visa,pcb3,train,normal,,train/good/0643.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0643.JPG
visa,pcb3,train,normal,,train/good/0920.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0920.JPG
visa,pcb3,train,normal,,train/good/0055.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0055.JPG
visa,pcb3,train,normal,,train/good/0647.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0647.JPG
visa,pcb3,train,normal,,train/good/0384.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0384.JPG
visa,pcb3,train,normal,,train/good/0381.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0381.JPG
visa,pcb3,train,normal,,train/good/0633.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0633.JPG
visa,pcb3,train,normal,,train/good/0062.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0062.JPG
visa,pcb3,train,normal,,train/good/0215.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0215.JPG
visa,pcb3,train,normal,,train/good/0733.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0733.JPG
visa,pcb3,train,normal,,train/good/0182.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0182.JPG
visa,pcb3,train,normal,,train/good/0905.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0905.JPG
visa,pcb3,train,normal,,train/good/0655.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0655.JPG
visa,pcb3,train,normal,,train/good/0572.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0572.JPG
visa,pcb3,train,normal,,train/good/0401.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0401.JPG
visa,pcb3,train,normal,,train/good/0891.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0891.JPG
visa,pcb3,train,normal,,train/good/0139.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0139.JPG
visa,pcb3,train,normal,,train/good/0580.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0580.JPG
visa,pcb3,train,normal,,train/good/0455.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0455.JPG
visa,pcb3,train,normal,,train/good/0075.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0075.JPG
visa,pcb3,train,normal,,train/good/0145.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0145.JPG
visa,pcb3,train,normal,,train/good/0847.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0847.JPG
visa,pcb3,train,normal,,train/good/0475.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0475.JPG
visa,pcb3,train,normal,,train/good/0709.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0709.JPG
visa,pcb3,train,normal,,train/good/0124.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0124.JPG
visa,pcb3,train,normal,,train/good/0015.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0015.JPG
visa,pcb3,train,normal,,train/good/0757.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0757.JPG
visa,pcb3,train,normal,,train/good/0434.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0434.JPG
visa,pcb3,train,normal,,train/good/0331.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0331.JPG
visa,pcb3,train,normal,,train/good/0630.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0630.JPG
visa,pcb3,train,normal,,train/good/0097.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0097.JPG
visa,pcb3,train,normal,,train/good/0979.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0979.JPG
visa,pcb3,train,normal,,train/good/0836.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0836.JPG
visa,pcb3,train,normal,,train/good/0887.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0887.JPG
visa,pcb3,train,normal,,train/good/0127.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0127.JPG
visa,pcb3,train,normal,,train/good/0142.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0142.JPG
visa,pcb3,train,normal,,train/good/0151.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0151.JPG
visa,pcb3,train,normal,,train/good/0723.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0723.JPG
visa,pcb3,train,normal,,train/good/0209.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0209.JPG
visa,pcb3,train,normal,,train/good/0615.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0615.JPG
visa,pcb3,train,normal,,train/good/0307.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0307.JPG
visa,pcb3,train,normal,,train/good/0611.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0611.JPG
visa,pcb3,train,normal,,train/good/0061.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0061.JPG
visa,pcb3,train,normal,,train/good/0108.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0108.JPG
visa,pcb3,train,normal,,train/good/0529.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0529.JPG
visa,pcb3,train,normal,,train/good/0318.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0318.JPG
visa,pcb3,train,normal,,train/good/0596.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0596.JPG
visa,pcb3,train,normal,,train/good/0412.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0412.JPG
visa,pcb3,train,normal,,train/good/0166.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0166.JPG
visa,pcb3,train,normal,,train/good/1003.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/1003.JPG
visa,pcb3,train,normal,,train/good/0978.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0978.JPG
visa,pcb3,train,normal,,train/good/0472.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0472.JPG
visa,pcb3,train,normal,,train/good/0195.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0195.JPG
visa,pcb3,train,normal,,train/good/0928.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0928.JPG
visa,pcb3,train,normal,,train/good/0952.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0952.JPG
visa,pcb3,train,normal,,train/good/0656.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0656.JPG
visa,pcb3,train,normal,,train/good/0337.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0337.JPG
visa,pcb3,train,normal,,train/good/0874.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0874.JPG
visa,pcb3,train,normal,,train/good/0784.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0784.JPG
visa,pcb3,train,normal,,train/good/0541.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0541.JPG
visa,pcb3,train,normal,,train/good/0654.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0654.JPG
visa,pcb3,train,normal,,train/good/0051.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0051.JPG
visa,pcb3,train,normal,,train/good/0321.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0321.JPG
visa,pcb3,train,normal,,train/good/0130.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0130.JPG
visa,pcb3,train,normal,,train/good/0606.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0606.JPG
visa,pcb3,train,normal,,train/good/0268.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0268.JPG
visa,pcb3,train,normal,,train/good/0530.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0530.JPG
visa,pcb3,train,normal,,train/good/0278.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0278.JPG
visa,pcb3,train,normal,,train/good/0377.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0377.JPG
visa,pcb3,train,normal,,train/good/0489.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0489.JPG
visa,pcb3,train,normal,,train/good/0196.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0196.JPG
visa,pcb3,train,normal,,train/good/0178.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0178.JPG
visa,pcb3,train,normal,,train/good/0326.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0326.JPG
visa,pcb3,train,normal,,train/good/0201.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0201.JPG
visa,pcb3,train,normal,,train/good/0642.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0642.JPG
visa,pcb3,train,normal,,train/good/0405.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0405.JPG
visa,pcb3,train,normal,,train/good/0965.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0965.JPG
visa,pcb3,train,normal,,train/good/0291.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0291.JPG
visa,pcb3,train,normal,,train/good/0927.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0927.JPG
visa,pcb3,train,normal,,train/good/0809.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0809.JPG
visa,pcb3,train,normal,,train/good/0745.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0745.JPG
visa,pcb3,train,normal,,train/good/0079.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0079.JPG
visa,pcb3,train,normal,,train/good/0417.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0417.JPG
visa,pcb3,train,normal,,train/good/0193.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0193.JPG
visa,pcb3,train,normal,,train/good/0668.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0668.JPG
visa,pcb3,train,normal,,train/good/0700.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0700.JPG
visa,pcb3,train,normal,,train/good/0537.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0537.JPG
visa,pcb3,train,normal,,train/good/0063.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0063.JPG
visa,pcb3,train,normal,,train/good/0043.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0043.JPG
visa,pcb3,train,normal,,train/good/0304.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0304.JPG
visa,pcb3,train,normal,,train/good/0937.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0937.JPG
visa,pcb3,train,normal,,train/good/0932.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0932.JPG
visa,pcb3,train,normal,,train/good/0359.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0359.JPG
visa,pcb3,train,normal,,train/good/0084.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0084.JPG
visa,pcb3,train,normal,,train/good/0933.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0933.JPG
visa,pcb3,train,normal,,train/good/0282.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0282.JPG
visa,pcb3,train,normal,,train/good/0473.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0473.JPG
visa,pcb3,train,normal,,train/good/0724.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0724.JPG
visa,pcb3,train,normal,,train/good/0152.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0152.JPG
visa,pcb3,train,normal,,train/good/0159.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0159.JPG
visa,pcb3,train,normal,,train/good/0970.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0970.JPG
visa,pcb3,train,normal,,train/good/0628.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0628.JPG
visa,pcb3,train,normal,,train/good/0081.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0081.JPG
visa,pcb3,train,normal,,train/good/0188.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0188.JPG
visa,pcb3,train,normal,,train/good/0393.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0393.JPG
visa,pcb3,train,normal,,train/good/0924.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0924.JPG
visa,pcb3,train,normal,,train/good/0748.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0748.JPG
visa,pcb3,train,normal,,train/good/0813.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0813.JPG
visa,pcb3,train,normal,,train/good/0861.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0861.JPG
visa,pcb3,train,normal,,train/good/0467.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0467.JPG
visa,pcb3,train,normal,,train/good/0140.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0140.JPG
visa,pcb3,train,normal,,train/good/0334.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0334.JPG
visa,pcb3,train,normal,,train/good/0372.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0372.JPG
visa,pcb3,train,normal,,train/good/0312.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0312.JPG
visa,pcb3,train,normal,,train/good/0286.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0286.JPG
visa,pcb3,train,normal,,train/good/0942.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0942.JPG
visa,pcb3,train,normal,,train/good/0211.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0211.JPG
visa,pcb3,train,normal,,train/good/0559.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0559.JPG
visa,pcb3,train,normal,,train/good/0936.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0936.JPG
visa,pcb3,train,normal,,train/good/0597.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0597.JPG
visa,pcb3,train,normal,,train/good/0482.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0482.JPG
visa,pcb3,train,normal,,train/good/0253.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0253.JPG
visa,pcb3,train,normal,,train/good/0674.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0674.JPG
visa,pcb3,train,normal,,train/good/0122.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0122.JPG
visa,pcb3,train,normal,,train/good/0115.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0115.JPG
visa,pcb3,train,normal,,train/good/0374.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0374.JPG
visa,pcb3,train,normal,,train/good/0573.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0573.JPG
visa,pcb3,train,normal,,train/good/0764.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0764.JPG
visa,pcb3,train,normal,,train/good/0454.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0454.JPG
visa,pcb3,train,normal,,train/good/0332.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0332.JPG
visa,pcb3,train,normal,,train/good/0892.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0892.JPG
visa,pcb3,train,normal,,train/good/0590.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0590.JPG
visa,pcb3,train,normal,,train/good/0270.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0270.JPG
visa,pcb3,train,normal,,train/good/0090.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0090.JPG
visa,pcb3,train,normal,,train/good/0003.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0003.JPG
visa,pcb3,train,normal,,train/good/0444.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0444.JPG
visa,pcb3,train,normal,,train/good/0119.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0119.JPG
visa,pcb3,train,normal,,train/good/0045.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0045.JPG
visa,pcb3,train,normal,,train/good/0718.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0718.JPG
visa,pcb3,train,normal,,train/good/0890.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0890.JPG
visa,pcb3,train,normal,,train/good/0673.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0673.JPG
visa,pcb3,train,normal,,train/good/0676.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0676.JPG
visa,pcb3,train,normal,,train/good/0818.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0818.JPG
visa,pcb3,train,normal,,train/good/0141.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0141.JPG
visa,pcb3,train,normal,,train/good/0822.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0822.JPG
visa,pcb3,train,normal,,train/good/0588.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0588.JPG
visa,pcb3,train,normal,,train/good/0433.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0433.JPG
visa,pcb3,train,normal,,train/good/0495.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0495.JPG
visa,pcb3,train,normal,,train/good/0683.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0683.JPG
visa,pcb3,train,normal,,train/good/0070.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0070.JPG
visa,pcb3,train,normal,,train/good/0940.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0940.JPG
visa,pcb3,train,normal,,train/good/0808.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0808.JPG
visa,pcb3,train,normal,,train/good/0974.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0974.JPG
visa,pcb3,train,normal,,train/good/0731.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0731.JPG
visa,pcb3,train,normal,,train/good/0962.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0962.JPG
visa,pcb3,train,normal,,train/good/0292.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0292.JPG
visa,pcb3,train,normal,,train/good/0213.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0213.JPG
visa,pcb3,train,normal,,train/good/0330.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0330.JPG
visa,pcb3,train,normal,,train/good/0878.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0878.JPG
visa,pcb3,train,normal,,train/good/0705.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0705.JPG
visa,pcb3,train,normal,,train/good/0904.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0904.JPG
visa,pcb3,train,normal,,train/good/0838.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0838.JPG
visa,pcb3,train,normal,,train/good/0087.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0087.JPG
visa,pcb3,train,normal,,train/good/0653.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0653.JPG
visa,pcb3,train,normal,,train/good/0428.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0428.JPG
visa,pcb3,train,normal,,train/good/0202.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0202.JPG
visa,pcb3,train,normal,,train/good/0845.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0845.JPG
visa,pcb3,train,normal,,train/good/0544.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0544.JPG
visa,pcb3,train,normal,,train/good/0958.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0958.JPG
visa,pcb3,train,normal,,train/good/0435.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0435.JPG
visa,pcb3,train,normal,,train/good/0943.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0943.JPG
visa,pcb3,train,normal,,train/good/0277.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0277.JPG
visa,pcb3,train,normal,,train/good/0678.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0678.JPG
visa,pcb3,train,normal,,train/good/0281.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0281.JPG
visa,pcb3,train,normal,,train/good/0562.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0562.JPG
visa,pcb3,train,normal,,train/good/0901.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0901.JPG
visa,pcb3,train,normal,,train/good/0734.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0734.JPG
visa,pcb3,train,normal,,train/good/0625.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0625.JPG
visa,pcb3,train,normal,,train/good/0032.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0032.JPG
visa,pcb3,train,normal,,train/good/0398.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0398.JPG
visa,pcb3,train,normal,,train/good/0129.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0129.JPG
visa,pcb3,train,normal,,train/good/0126.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0126.JPG
visa,pcb3,train,normal,,train/good/0341.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0341.JPG
visa,pcb3,train,normal,,train/good/0441.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0441.JPG
visa,pcb3,train,normal,,train/good/0823.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0823.JPG
visa,pcb3,train,normal,,train/good/0767.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0767.JPG
visa,pcb3,train,normal,,train/good/0080.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0080.JPG
visa,pcb3,train,normal,,train/good/0790.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0790.JPG
visa,pcb3,train,normal,,train/good/0957.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0957.JPG
